20.0085574033, 0.0, 0.0
19.6050211821, 0.0, 0.0
19.2096235527, 0.0, 0.0
18.8222003746, 0.0, 0.0
18.4425908175, 0.0, 0.0
18.0706372949, 0.0, 0.0
17.7061853986, 0.0, 0.0
17.3490838343, 0.0, 0.0
16.9991843593, 0.0, 0.0
16.6563417204, 0.0, 0.0
16.3204135942, 0.0, 0.0
15.9912605274, 0.0, 0.0
15.6687458796, 0.0, 0.0
15.3527357657, 0.0, 0.0
15.0430990012, 0.0, 0.0
14.7397070473, 0.0, 0.0
14.4424339574, 0.0, 0.0
14.1511563252, 0.0, 0.0
13.8657532332, 0.0, 0.0
13.5861062027, 0.0, 0.0
13.3120991442, 0.0, 0.0
13.0436183099, 0.0, 0.0
12.7805522458, 0.0, 0.0
12.522791746, 0.0, 0.0
12.2702298067, 0.0, 0.0
12.0227615825, 0.0, 0.0
11.7802843424, 0.0, 0.0
11.5426974273, 0.0, 0.0
11.3099022083, 0.0, 0.0
11.0818020456, 0.0, 0.0
10.8583022484, 0.0, 0.0
10.6393100358, 0.0, 0.0
10.4247344978, 0.0, 0.0
10.2144865583, 0.0, 0.0
10.0084789375, 0.0, 0.0
9.80662611577, 0.0, 0.0
9.60884429844, 0.0, 0.0
9.41505138073, 0.0, 0.0
9.2251669138, 0.0, 0.0
9.0391120713, 0.0, 0.0
8.85680961666, 0.0, 0.0
8.67818387106, 0.0, 0.0
8.50316068195, 0.0, 0.0
8.33166739232, 0.0, 0.0
8.16363281051, 0.0, 0.0
7.99898718068, 0.0, 0.0
7.83766215383, 0.0, 0.0
7.67959075943, 0.0, 0.0
7.52470737764, 0.0, 0.0
7.37294771203, 0.0, 0.0
7.22424876293, 0.0, 0.0
7.07854880126, 0.0, 0.0
6.93578734289, 0.0, 0.0
6.79590512354, 0.0, 0.0
6.65884407422, 0.0, 0.0
6.52454729704, 0.0, 0.0
6.39295904166, 0.0, 0.0
6.26402468213, 0.0, 0.0
6.13769069418, 0.0, 0.0
6.01390463307, 0.0, 0.0
5.89261511172, 0.0, 0.0
Pohanch gya
